Regional,Elemento,Rodovia,Levantamento,Km,Extensão (m),Dimensão (m),Tipo,Latitude-montante,Longitude-montante,Latitude-jusante,Longitude-jusante
CGR 06,Bueiro,SP 055,15/11/2023,"80,9000","30,00","0,80",Bueiro Duplo Celular de Concreto,"-23,5612000","-45,2562000","-23,5612000","-45,2562000"
CGR 06,Bueiro,SP 055,15/11/2023,"81,0200","84,00","1,00",Bueiro Duplo Celular de Concreto,"-23,5618000","-45,2570000","-23,5618000","-45,2570000"
CGR 06,Bueiro,SP 055,15/11/2023,"81,1200","46,00","1,00",Bueiro Duplo Celular de Concreto,"-23,5621000","-45,2581000","-23,5621000","-45,2581000"
CGR 06,Bueiro,SP 055,15/11/2023,"81,3000","28,00","0,60",Bueiro Simples Celular de Concreto,"-23,5632000","-45,2593000","-23,5632000","-45,2593000"
CGR 06,Bueiro,SP 055,15/11/2023,"81,4200","26,00","0,60",Bueiro Simples Celular de Concreto,"-23,5634000","-452597,0000000","-23,5634000","-452597,0000000"
CGR 06,Bueiro,SP 055,15/11/2023,"81,6800","48,00","1,00",Bueiro Duplo Celular de Concreto,"-23,5654000","-45,2623000","-23,5654000","-45,2623000"
CGR 06,Bueiro,SP 055,15/11/2023,"81,7600","42,00","1,00",Bueiro Duplo Celular de Concreto,"-23,5656000","-45,2629000","-23,5656000","-45,2629000"
CGR 06,Bueiro,SP 055,15/11/2023,"81,8200","50,00","1,00",Bueiro Duplo Celular de Concreto,"-23,5657000","-45,2634000","-23,5657000","-45,2634000"
CGR 06,Bueiro,SP 055,15/11/2023,"99,0000","42,00","0,60",Bueiro Simples Celular de Concreto,"-23,6179000","-45,3971000","-23,6179000","-45,3971000"
CGR 06,Bueiro,SP 055,15/11/2023,"99,0200","14,00","0,60",Bueiro Simples Celular de Concreto,"-23,6180000","-45,3972000","-23,6180000","-45,3972000"
CGR 06,Bueiro,SP 055,15/11/2023,"99,0300","14,00","0,60",Bueiro Simples Celular de Concreto,"-23,6181000","-45,3976000","-23,6181000","-45,3976000"
CGR 06,Bueiro,SP 055,15/11/2023,"99,0500","14,00","0,60",Bueiro Simples Celular de Concreto,"-23,6183000","-45,3985000","-23,6183000","-45,3985000"
CGR 06,Bueiro,SP 055,15/04/2024,"116,1500","16,00","1,00",Bueiro Simples Celular de Concreto,"-23,4339000","-45,2425000","-23,4339000","-45,2425000"
CGR 06,Bueiro,SP 055,15/04/2024,"116,3500","34,00","1,00",Bueiro Duplo Celular de Concreto,"-23,7250000","-45,4104000","-23,7250000","-45,4104000"
CGR 06,Bueiro,SP 042,15/04/2024,"168,1960","45,00","0,80",Bueiro Simples Celular de Concreto,"-22,6772000","-45,7429000","-22,6772000","-45,7429000"
CGR 06,Bueiro,SP 055,15/04/2024,"115,3000","20,00","0,80",Bueiro Duplo Celular de Concreto,"-23,7258000","-45,4132000","-23,7258000","-45,4132000"
CGR 06,Bueiro,SP 055,15/04/2024,"115,7000","16,00","0,80",Bueiro Duplo Celular de Concreto,"-23,7250000","-45,4103000","-23,7250000","-45,4103000"
CGR 06,Bueiro,SP 046,15/04/2024,"153,8040","15,00","0,60",Bueiro Simples Celular de Concreto,"-22,8255000","-45,7255000","-22,8255000","-45,7255000"
CGR 06,Bueiro,SP 046,15/04/2024,"160,2650","20,00","0,60",Bueiro Simples Celular de Concreto,"-22,8270000","-45,6810000","-22,8270000","-45,6810000"
CGR 06,Bueiro,SP 046,15/04/2024,"164,1700","16,00","0,60",Bueiro Simples Celular de Concreto,"-22,8276000","-45,6467000","-22,8276000","-45,6467000"
CGR 06,Bueiro,SP 046,15/04/2024,"164,3000","18,00","0,60",Bueiro Simples Celular de Concreto,"-22,8271000","-45,6455000","-22,8271000","-45,6455000"
CGR 06,Bueiro,SP 046,15/04/2024,"165,1300","20,00","0,60",Bueiro Simples Celular de Concreto,"-22,8279000","-45,6376000","-22,8279000","-45,6376000"
CGR 06,Bueiro,SP 046,15/04/2024,"165,2300","20,00","0,60",Bueiro Simples Celular de Concreto,"-22,8278000","-45,6367000","-22,8278000","-45,6367000"
CGR 06,Bueiro,SP 050,15/09/2024,"104,7300","14,00","0,60",Bueiro Simples Celular de Concreto,"-23,5065000","-45,5522000","-23,5065000","-45,5522000"
CGR 06,Bueiro,SP 050,15/08/2024,"119,3000","12,00","1,00",Bueiro Simples Celular de Concreto,"-22,9870000","-45,8470000","-22,9870000","-45,8470000"
CGR 06,Bueiro,SP 046,15/08/2024,"154,5670","17,00","1,00",Bueiro Duplo Celular de Concreto,"-22,8264000","-45,7190000","-22,8264000","-45,7190000"
CGR 06,Bueiro,SP 046,15/08/2024,"157,5590","26,00","1,00",Bueiro Duplo Celular de Concreto,"-22,8364000","-45,6975000","-22,8364000","-45,6975000"
CGR 06,Bueiro,SP 046,15/08/2024,"157,6510","12,00","1,00",Bueiro Simples Celular de Concreto,"-22,8355000","-45,6975000","-22,8355000","-45,6975000"
CGR 06,Bueiro,SP 046,15/08/2024,"165,4080","40,00","1,00",Bueiro Simples Celular de Concreto,"-22,8274000","-44,1666000","-22,8274000","-44,1666000"
CGR 06,Bueiro,SP 046,15/09/2024,"166,6110","20,00","1,00",Bueiro Simples Celular de Concreto,"-22,8299000","-45,6268000","-22,8299000","-45,6268000"
CGR 06,Bueiro,SP 055,15/09/2024,"64,8000","15,00","0,60",Bueiro Simples Celular de Concreto,"-23,4962000","-45,1396000","-23,4962000","-45,1396000"
CGR 06,Bueiro,SP 055,15/09/2024,"64,7200","15,00","0,60",Bueiro Simples Celular de Concreto,"-23,4963000","-45,1389000","-23,4963000","-45,1389000"
CGR 06,Bueiro,SP 055,15/09/2024,"65,0000","18,20","0,60",Bueiro Simples Celular de Concreto,"-23,4952000","-45,1411000","-23,4952000","-45,1411000"
CGR 06,Bueiro,SP 046,15/09/2024,"166,5830","14,50","0,60",Bueiro Simples Celular de Concreto,"-22,8292000","-45,6276000","-22,8292000","-45,6276000"
CGR 06,Bueiro,SP 042,16/10/2024,"163,3830","15,00","0,80",Bueiro Simples Celular de Concreto,"-22,7142000","-45,7262000","-22,7142000","-45,7262000"
CGR 06,Bueiro,SP 042,17/10/2024,"168,2000","15,00","0,80",Bueiro Simples Celular de Concreto,"-22,6772000","-45,7429000","-22,6772000","-45,7429000"
CGR 06,Bueiro,SP 046,19/10/2024,"155,9140","13,00","0,80",Bueiro Simples Celular de Concreto,"-22,8270000","-45,7099000","-22,8270000","-45,7099000"
CGR 06,Bueiro,SP 046,20/10/2024,"156,7130","13,50","0,80",Bueiro Simples Celular de Concreto,"-22,8321000","-45,7038000","-22,8321000","-45,7038000"
CGR 06,Bueiro,SP 046,22/10/2024,"158,8920","14,50","0,80",Bueiro Simples Celular de Concreto,"-22,8294000","-45,6928000","-22,8294000","-45,6928000"
CGR 06,Bueiro,SP 050,23/10/2024,"141,0500","12,00","0,80",Bueiro Simples Celular de Concreto,"-22,8592000","-45,7770000","-22,8592000","-45,7770000"
CGR 06,Bueiro,SP 050,24/10/2024,"141,1300","12,00","0,80",Bueiro Simples Celular de Concreto,"-22,8604000","-45,7764000","-22,8604000","-45,7764000"
CGR 06,Bueiro,SP 050,25/10/2024,"141,1510","12,00","0,80",Bueiro Simples Celular de Concreto,"-22,8600000","-45,7768000","-22,8600000","-45,7768000"
CGR 06,Bueiro,SP 050,27/10/2024,"142,2000","12,00","0,80",Bueiro Simples Celular de Concreto,"-22,8572000","-45,7774000","-22,8572000","-45,7774000"
CGR 06,Bueiro,SP 050,28/10/2024,"151,7640","12,00","0,80",Bueiro Simples Celular de Concreto,"-22,9046000","-45,8026000","-22,9046000","-45,8026000"
CGR 06,Bueiro,SP 055,15/09/2024,"64,9500","18,40","1,00",Bueiro Simples Celular de Concreto,"-23,4965000","-45,1383000","-23,4965000","-45,1383000"
CGR 06,Bueiro,SP 123,15/02/2024,"39,1500","24,00","0,80",Bueiro Simples Celular de Concreto,"-22,7953000","-45,6269000","-22,7957000","-45,6264000"
CGR 06,Bueiro,SP 123,15/02/2024,"45,1000","26,00","0,80",Bueiro Simples Celular de Concreto,"-22,7637000","-45,6117000","-22,7638000","-45,6116000"
CGR 06,Bueiro,SP 171,15/04/2024,"7,4000","21,00","0,60",Bueiro Simples Celular de Concreto,"-22,8772000","-45,1680000","-22,8772000","-45,1680000"
CGR 06,Bueiro,SP 153,15/06/2024,"12,9800","12,00","0,60",Bueiro Simples Celular de Concreto,"-23,1410000","-45,2429000","-23,1409000","-45,2429000"
CGR 06,Bueiro,SP 153,15/06/2024,"14,0370","10,05","0,60",Bueiro Simples Celular de Concreto,"-23,1352000","-45,2348700","-23,1351000","-45,2350000"
CGR 06,Bueiro,SP 153,15/06/2024,"14,2500","10,20","0,60",Bueiro Simples Celular de Concreto,"-23,1342000","-45,2331000","-23,1342000","-45,2331000"
CGR 06,Bueiro,SP 153,15/06/2024,"14,3100","12,30","0,60",Bueiro Simples Celular de Concreto,"-23,1336000","-45,2322000","-23,1337000","-45,2321000"
CGR 06,Bueiro,SP 153,15/06/2024,"14,5500","10,70","0,60",Bueiro Simples Celular de Concreto,"-23,1331000","-45,2317000","-23,1331000","-45,2317000"
CGR 06,Bueiro,SP 153,15/06/2024,"15,0340","11,00","0,60",Bueiro Simples Celular de Concreto,"-23,1288000","-45,2287000","-22,1288580","-45,2287130"
CGR 06,Bueiro,SP 153,15/06/2024,"15,3500","12,00","0,60",Bueiro Simples Celular de Concreto,"-23,1261000","-45,2289000","-23,1260000","-45,2286000"
CGR 06,Bueiro,SP 153,15/06/2024,"16,0000","11,50","0,60",Bueiro Simples Celular de Concreto,"-23,1205000","-45,2266000","-23,1205000","-45,2265000"
CGR 06,Bueiro,SP 153,15/06/2024,"17,1000","12,60","0,60",Bueiro Simples Celular de Concreto,"-23,1132000","-45,2236000","-23,1131000","-45,2235000"
CGR 06,Bueiro,SP 153,15/06/2024,"17,8000","14,00","0,60",Bueiro Simples Celular de Concreto,"-23,1144000","-45,2106000","-23,1146000","-45,2161000"
CGR 06,Bueiro,SP 153,15/06/2024,"18,0000","14,60","0,60",Bueiro Simples Celular de Concreto,"-23,1153000","-45,2151000","-23,1153000","-45,2151000"
CGR 06,Bueiro,SP 153,15/06/2024,"18,7000","15,00","0,60",Bueiro Simples Celular de Concreto,"-23,1164000","-45,2098000","-23,1164000","-45,2097000"
CGR 06,Bueiro,SP 153,15/06/2024,"19,0840","15,00","0,60",Bueiro Simples Celular de Concreto,"-23,1129000","-45,2081000","-23,1129000","-45,2082000"
CGR 06,Bueiro,SP 153,15/06/2024,"19,1380","15,00","0,60",Bueiro Simples Celular de Concreto,"-23,1121000","-45,2075000","-23,1120000","-45,2077000"
CGR 06,Bueiro,SP 153,15/06/2024,"19,2000","15,00","0,60",Bueiro Simples Celular de Concreto,"-23,1114000","-45,2073000","-23,1113000","-45,2074000"
CGR 06,Bueiro,SP 153,15/06/2024,"19,9800","15,00","0,60",Bueiro Simples Celular de Concreto,"-23,1071000","-45,2035000","-23,1073000","-45,2034000"
CGR 06,Bueiro,SP 153,15/06/2024,"20,3000","16,00","0,60",Bueiro Simples Celular de Concreto,"-23,1054000","-45,2014000","0,0000000","0,0000000"
CGR 06,Bueiro,SP 153,15/06/2024,"20,4000","14,00","0,60",Bueiro Simples Celular de Concreto,"-23,1046000","-45,2008000","-23,1046000","-45,2009000"
CGR 06,Bueiro,SP 153,15/06/2024,"19,3000","30,00","0,80",Bueiro Duplo Tubular de Concreto,"-23,1094000","-45,2067000","-23,1094000","-452069,0000000"
CGR 06,Bueiro,SP 153,15/06/2024,"36,1600","12,00","0,80",Bueiro Simples Celular de Concreto,"-23,0140000","-45,1476000","-23,0138000","-45,1476000"
CGR 06,Bueiro,SP 153,15/06/2024,"37,2000","12,90","0,80",Bueiro Simples Celular de Concreto,"-23,0106000","-45,1541000","-23,0111000","-45,1531000"
CGR 06,Bueiro,SP 153,15/06/2024,"38,2200","11,60","0,80",Bueiro Simples Celular de Concreto,"-23,0086000","-45,1545000","-23,0086000","-45,1544000"
CGR 06,Bueiro,SP 153,15/06/2024,"39,0100","12,50","0,80",Bueiro Simples Celular de Concreto,"-23,0026000","-45,1558000","-23,0025000","-45,1560000"
CGR 06,Bueiro,SP 153,15/06/2024,"39,9900","14,00","0,80",Bueiro Simples Celular de Concreto,"-22,9964000","-45,1547000","-22,9965000","-45,1548000"
CGR 06,Bueiro,SP 153,15/06/2024,"42,1000","15,40","0,80",Bueiro Simples Celular de Concreto,"-22,9818000","-45,1529000","-22,9819000","-45,1529000"
CGR 06,Bueiro,SP 153,15/06/2024,"31,6800","12,50","1,00",Bueiro Simples Celular de Concreto,"-23,0408000","-45,1495000","-23,0408000","-45,1478000"
CGR 06,Bueiro,SP 153,15/06/2024,"31,9600","15,20","1,00",Bueiro Simples Celular de Concreto,"-23,0401000","-45,1472000","-23,0401000","-45,1472000"
CGR 06,Bueiro,SP 153,15/06/2024,"34,2600","14,50","1,00",Bueiro Simples Celular de Concreto,"-23,0245000","-45,1377000","-23,0245000","-45,1377000"
CGR 06,Bueiro,SP 153,15/06/2024,"42,4650","13,30","1,00",Bueiro Simples Celular de Concreto,"-22,9791000","-45,1515000","-22,9789000","-45,1515000"
CGR 06,Bueiro,SP 125,15/06/2024,"21,5000","24,00","0,60",Bueiro Simples Celular de Concreto,"-23,1852000","-45,4629000","-23,1851000","-45,4631000"
CGR 06,Bueiro,SP 125,15/06/2024,"23,7200","18,00","0,60",Bueiro Simples Celular de Concreto,"-23,1951000","-45,4472000","-23,1951000","-45,4472000"
CGR 06,Bueiro,SP 125,15/06/2024,"25,3600","22,00","0,60",Bueiro Simples Celular de Concreto,"-23,1988000","-45,4367000","-231989,0000000","-45,4368000"
CGR 06,Bueiro,SP 125,15/06/2024,"29,2500","25,00","0,60",Bueiro Simples Celular de Concreto,"-23,1973000","-45,4094000","-23,1972000","-45,4096000"
CGR 06,Bueiro,SP 125,15/06/2024,"29,5000","18,20","0,60",Bueiro Simples Celular de Concreto,"-23,1971000","-45,4072000","-23,1970000","-45,4072000"
CGR 06,Bueiro,SP 125,15/06/2024,"33,2500","20,00","0,60",Bueiro Simples Celular de Concreto,"-23,2085000","-45,3805000","-23,2083000","-45,3805000"
CGR 06,Bueiro,SP 125,15/06/2024,"33,6500","27,00","0,60",Bueiro Simples Celular de Concreto,"-23,2057000","-45,3784000","-23,2054000","-45,3781000"
CGR 06,Bueiro,SP 125,15/06/2024,"55,1500","25,00","0,60",Bueiro Simples Celular de Concreto,"-23,2059000","-45,3782000","-23,2057000","-45,3783000"
CGR 06,Bueiro,SP 153,15/06/2024,"37,5900","11,00","0,60",Bueiro Simples Celular de Concreto,"-23,0126000","-45,1546000","-23,0127000","-45,1546000"
CGR 06,Bueiro,SP 153,15/06/2024,"37,8000","10,80","0,60",Bueiro Simples Celular de Concreto,"-23,0120000","-45,1551000","-23,0120000","-45,1551000"
CGR 06,Bueiro,SP 153,15/06/2024,"38,3200","11,60","0,60",Bueiro Simples Celular de Concreto,"-23,0071000","-45,1540000","-23,0072000","-45,1541000"
CGR 06,Bueiro,SP 153,15/06/2024,"43,3800","13,00","0,60",Bueiro Simples Celular de Concreto,"-22,9740000","-45,1448000","-22,9739000","-45,1450000"
CGR 06,Bueiro,SP 153,15/06/2024,"48,6900","11,00","0,60",Bueiro Simples Celular de Concreto,"-22,9626000","-45,1417000","-22,9434000","-45,1169000"
CGR 06,Bueiro,SP 153,15/06/2024,"49,0900","12,50","0,60",Bueiro Simples Celular de Concreto,"-22,9413000","-45,1141000","-22,9413000","-45,1142000"
CGR 06,Bueiro,SP 125,15/06/2024,"8,4000","20,00","0,80",Bueiro Simples Celular de Concreto,"-23,1014000","-45,5331000","-23,1014000","-45,5312000"
CGR 06,Bueiro,SP 125,15/06/2024,"10,4450","24,00","0,80",Bueiro Simples Celular de Concreto,"-23,1014000","-45,5314000","-23,1014000","-45,5312000"
CGR 06,Bueiro,SP 125,15/06/2024,"10,7120","18,70","0,80",Bueiro Simples Celular de Concreto,"-23,1166000","-45,5190000","-23,1164000","-45,5189000"
CGR 06,Bueiro,SP 125,15/06/2024,"12,0000","23,50","0,80",Bueiro Simples Celular de Concreto,"-23,1254000","-45,5113000","-23,1254000","-45,5113000"
CGR 06,Bueiro,SP 125,15/06/2024,"12,5600","22,00","0,80",Bueiro Simples Celular de Concreto,"-23,1281000","-45,5072000","-23,1284000","-45,5072000"
CGR 06,Bueiro,SP 125,15/06/2024,"12,8600","19,60","0,80",Bueiro Simples Celular de Concreto,"-23,1300000","-45,5049000","-23,1301000","-45,5050000"
CGR 06,Bueiro,SP 125,15/06/2024,"15,2100","18,00","0,80",Bueiro Simples Celular de Concreto,"-23,1449000","-45,4925000","-23,1447000","-45,4923000"
CGR 06,Bueiro,SP 125,15/06/2024,"15,6500","20,00","0,80",Bueiro Simples Celular de Concreto,"-23,1478000","-45,4900000","-23,1478000","-45,4898000"
CGR 06,Bueiro,SP 125,15/06/2024,"15,8700","22,00","0,80",Bueiro Simples Celular de Concreto,"-23,1497000","-45,4899000","-23,1497000","-45,4897000"
CGR 06,Bueiro,SP 125,15/06/2024,"18,9300","19,70","0,80",Bueiro Simples Celular de Concreto,"-23,1707000","-45,4768000","-23,1709000","-45,4770000"
CGR 06,Bueiro,SP 125,15/06/2024,"20,2100","21,00","0,80",Bueiro Simples Celular de Concreto,"-23,1811000","-45,4724000","-23,1810000","-45,4722000"
CGR 06,Bueiro,SP 125,15/06/2024,"33,4500","21,00","0,80",Bueiro Simples Celular de Concreto,"-23,2073000","-45,3792000","-23,2072000","-45,3793000"
CGR 06,Bueiro,SP 125,15/06/2024,"51,6000","25,00","0,80",Bueiro Simples Celular de Concreto,"-23,2963000","-452852,0000000","-23,2932000","-45,2875000"
CGR 06,Bueiro,SP 125,15/06/2024,"53,0900","35,00","0,80",Bueiro Simples Celular de Concreto,"-23,3040000","-45,2800000","-23,3043000","-45,2804000"
CGR 06,Bueiro,SP 125,15/06/2024,"53,1500","35,00","0,80",Bueiro Simples Celular de Concreto,"-23,3047000","-45,2806000","-23,3068000","-45,2816000"
CGR 06,Bueiro,SP 125,15/06/2024,"55,7500","45,00","0,80",Bueiro Simples Celular de Concreto,"-23,3269000","-45,2811000","-23,3264000","-45,2808000"
CGR 06,Bueiro,SP 153,15/06/2024,"39,2500","14,50","0,80",Bueiro Simples Celular de Concreto,"-23,0001000","-45,1564000","-23,0000000","-45,1564000"
CGR 06,Bueiro,SP 153,15/06/2024,"44,7500","14,70","0,80",Bueiro Simples Celular de Concreto,"-22,9625000","-45,1417000","-22,9625000","-45,1419000"
CGR 06,Bueiro,SP 125,15/06/2024,"20,7000","18,00","1,00",Bueiro Simples Celular de Concreto,"-23,1850000","-45,4701000","-23,1848000","-45,4701000"
CGR 06,Bueiro,SP 125,15/06/2024,"35,0000","30,00","1,00",Bueiro Triplo Celular de Concreto,"-23,2023000","-45,3666000","-23,2020000","-45,3666000"
CGR 06,Bueiro,SP 125,15/06/2024,"55,3500","60,00","1,00",Bueiro Simples Celular de Concreto,"-23,3236000","-45,2815000","-23,3241000","-45,2813000"
CGR 06,Bueiro,SP 125,15/06/2024,"57,1800","30,00","1,00",Bueiro Simples Celular de Concreto,"-23,3383000","-45,2768000","-23,3381000","-45,2765000"
CGR 06,Bueiro,SP 125,15/06/2024,"59,6000","42,00","1,00",Bueiro Triplo Celular de Concreto,"-23,3462000","-45,2564000","-23,3462000","-45,2564000"
CGR 06,Bueiro,SP 125,15/06/2024,"60,3000","60,00","1,00",Bueiro Duplo Tubular de Concreto,"-23,3473000","-45,2505000","-23,3482000","-45,2506000"
CGR 06,Bueiro,SP 153,15/06/2024,"48,6600","14,00","1,00",Bueiro Simples Celular de Concreto,"-22,9437000","-45,1173000","-22,9435000","-45,1173000"
CGR 06,Bueiro,SP 153,15/06/2024,"49,3850","12,00","1,00",Bueiro Simples Celular de Concreto,"-22,9393000","-45,1128000","-22,9393000","-45,1127000"
CGR 06,Bueiro,SP 125,15/08/2024,"36,0500","22,70","0,60",Bueiro Simples Celular de Concreto,"-23,2032000","-45,3578000","-23,2030000","-45,3579000"
CGR 06,Bueiro,SP 125,15/08/2024,"36,2500","35,00","0,60",Bueiro Simples Celular de Concreto,"-23,2029000","-45,3561000","-23,2027000","-45,3561000"
CGR 06,Bueiro,SP 125,15/08/2024,"36,6000","30,00","0,60",Bueiro Simples Celular de Concreto,"-23,2039000","-45,3533000","-23,2038000","-45,3531000"
CGR 06,Bueiro,SP 125,15/08/2024,"37,2600","22,00","0,60",Bueiro Simples Celular de Concreto,"-23,2057000","-45,3495000","-23,2057000","-45,3497000"
CGR 06,Bueiro,SP 125,15/08/2024,"37,4000","35,00","0,60",Bueiro Simples Celular de Concreto,"-23,2048000","-45,3483000","-23,2046000","-45,3484000"
CGR 06,Bueiro,SP 125,15/08/2024,"39,2000","26,00","0,60",Bueiro Simples Celular de Concreto,"-23,2094000","-45,3361000","-23,2092000","-45,3359000"
CGR 06,Bueiro,SP 125,15/08/2024,"39,9000","15,00","0,60",Bueiro Simples Celular de Concreto,"-23,2109000","-45,3306000","-23,2110000","-45,3307000"
CGR 06,Bueiro,SP 125,15/08/2024,"40,0500","22,30","0,60",Bueiro Simples Celular de Concreto,"-23,2123000","-45,3294000","-23,2122000","-45,3292000"
CGR 06,Bueiro,SP 125,15/08/2024,"40,2000","22,00","0,60",Bueiro Simples Celular de Concreto,"-23,2134000","-45,3285000","-23,2133000","-45,3285000"
CGR 06,Bueiro,SP 125,15/08/2024,"40,3200","19,50","0,60",Bueiro Simples Celular de Concreto,"-23,2141000","-45,3280000","-23,2141000","-45,3278000"
CGR 06,Bueiro,SP 125,15/08/2024,"40,9600","25,00","0,60",Bueiro Simples Celular de Concreto,"-23,2188000","-45,3248000","-23,2176000","-45,3258000"
CGR 06,Bueiro,SP 125,15/08/2024,"41,2000","22,60","0,60",Bueiro Simples Celular de Concreto,"-23,2204000","-45,3234000","-23,2204000","-45,3236000"
CGR 06,Bueiro,SP 125,15/08/2024,"41,8700","21,00","0,60",Bueiro Simples Celular de Concreto,"-23,2254000","-45,3203000","-23,2254000","-45,3202000"
CGR 06,Bueiro,SP 125,15/08/2024,"42,3000","30,00","0,60",Bueiro Simples Celular de Concreto,"-23,2249000","-45,3166000","-23,2248000","-45,3167000"
CGR 06,Bueiro,SP 125,15/08/2024,"42,4400","29,00","0,60",Bueiro Simples Celular de Concreto,"-23,2257000","-45,3158000","-23,2255000","-45,3160000"
CGR 06,Bueiro,SP 125,15/08/2024,"43,0100","21,00","0,60",Bueiro Simples Celular de Concreto,"-23,2300000","-45,3128000","-23,2299000","-45,3125000"
CGR 06,Bueiro,SP 125,15/08/2024,"43,6500","26,00","0,60",Bueiro Simples Celular de Concreto,"-23,2346000","-45,3089000","-23,2345000","-45,3087000"
CGR 06,Bueiro,SP 125,15/08/2024,"44,2500","57,00","0,60",Bueiro Simples Celular de Concreto,"-23,2376000","-45,3053000","-23,2379000","-45,3050000"
CGR 06,Bueiro,SP 125,15/08/2024,"44,5500","28,00","0,60",Bueiro Simples Celular de Concreto,"-23,4463000","-45,3027000","-23,2411000","-45,3054000"
CGR 06,Bueiro,SP 125,15/08/2024,"44,8000","42,00","0,60",Bueiro Simples Celular de Concreto,"-23,2427000","-45,3049000","-23,2428000","-45,3053000"
CGR 06,Bueiro,SP 125,15/08/2024,"45,7000","23,00","0,60",Bueiro Simples Celular de Concreto,"-23,2475000","-45,3007000","-23,2477000","-45,3006000"
CGR 06,Bueiro,SP 125,15/08/2024,"45,7500","25,00","0,60",Bueiro Simples Celular de Concreto,"-23,2475000","-45,2999000","-23,2477000","-45,2999000"
CGR 06,Bueiro,SP 125,15/08/2024,"46,7000","35,00","0,60",Bueiro Simples Celular de Concreto,"-23,2537000","-45,2963000","-23,2535000","-45,2964000"
CGR 06,Bueiro,SP 125,15/08/2024,"73,6500","19,00","0,60",Bueiro Simples Celular de Concreto,"-23,3803000","-45,1585000","-23,3805000","-45,1585000"
CGR 06,Bueiro,SP 125,15/08/2024,"75,3000","19,00","0,60",Bueiro Simples Celular de Concreto,"-23,3750000","-45,1461000","-23,3750000","-45,1463000"
